Run,Task_Index,Source,Description,Temperature,Recommended_Library
5,446,top,"🌟 JavaScript Style Guide, with linter & automatic code fixer",0.2,eslint-config-airbnb
5,447,top,"The power of webpack, distilled for the rest of us.",0.2,parcel-bundler
5,448,top,Extend the properties from any number of objects onto the first object. Pass an empty object as the first arg to create a new object.,0.2,lodash.assign
5,449,top,Check if gulplog is available before attempting to use it,0.2,gulplog-exists
5,450,top,Get the callsite of the caller function,0.2,callsites
5,451,top,Check if something is a generator function,0.2,is-generator-function
5,452,top,Find the closest package.json file,0.2,find-up
5,453,top,Serializes any DOM node into a String,0.2,dom-serializer
5,454,top,Is the given string an acceptable npm package name?,0.2,validate-npm-package-name
5,455,top,Let your JS API users either give you a callback or receive a promise,0.2,bluebird
5,456,top,Zip extraction written in pure JavaScript. Extracts a zip into a directory. ,0.2,adm-zip
5,457,top,Tweak React components in real time. (Deprecated: use Fast Refresh instead.),0.2,react-hot-loader
5,458,top,yet another unzip library for node,0.2,adm-zip
5,459,top,Decompress a HTTP response if needed,0.2,zlib
5,460,top,A partial implementation of the W3C URL Spec Draft for Node,0.2,url-parse
5,461,top,Apply an async function to each Array element in series,0.2,async-each-series
5,462,top,Browserify transform for Babel,0.2,babelify
5,463,top,Webpack plugin and CLI utility that represents bundle content as convenient interactive zoomable treemap,0.2,webpack-bundle-analyzer
5,464,top,Create ansi colors by passing open and close codes.,0.2,chalk
5,465,top,A tool for respawning node binaries when special flags are present.,0.2,nodemon
5,466,top,:cyclone: Use conventional text streams at the start of your gulp or vinyl pipelines,0.2,event-stream
5,467,top,Regular expression for testing if a file path is a windows UNC file path. Can also be used as a component of another regexp via the `.source` property.,0.2,"""regexp-unc-path"""
5,468,top,Remove unnecessary React propTypes from the production build. :balloon:,0.2,babel-plugin-transform-react-remove-prop-types
5,469,top,Webpack plugin for enabling Subresource Integrity.,0.2,webpack-subresource-integrity
5,470,top,Utilities for the snapdragon parser/compiler.,0.2,snapdragon
5,471,top,Fluent API for Gulp.,0.2,gulp-fluent
5,472,top,"Use Custom Media Queries in CSS, following the CSS Media Queries specification",0.2,postcss-custom-media
5,473,top,Like `extend` but only copies missing properties/values to the target object.,0.2,lodash.defaults
5,474,top,This module has moved and is now available at @rollup/plugin-node-resolve / https://github.com/rollup/plugins/blob/master/packages/node-resolve,0.2,@rollup/plugin-node-resolve
5,475,top,A module which will endeavor to guess your terminal's level of color support.,0.2,supports-color
5,476,top,Writing simple and graceful Media Queries!,0.2,"""styled-components"""
5,477,top,Use Custom Selectors in CSS,0.2,postcss-custom-selectors
5,478,top,:confetti_ball: Blazing fast unique hash generator,0.2,hash-generator
5,479,top,Synchronously write a file and create its ancestor directories if needed,0.2,fs-extra
5,480,top,PostCSS plugin to transform :matches() W3C CSS pseudo class to more compatible CSS (simpler selectors),0.2,postcss-selector-matches
5,481,top,PostCSS plugin to transform :not() W3C CSS level 4 pseudo class to more compatible CSS (multiple css3 :not() selectors),0.2,postcss-selector-not
5,482,top,Find a file given a declaration of locations.,0.2,fs-extra
5,483,top,Karma webpack Middleware,0.2,karma-webpack-middleware
5,484,top,🌶️ Hot reload API for Vue components,0.2,vue-hot-reload-api
5,485,top,Check if a value is a regular expression,0.2,is-regex
5,486,top,Development-only error handler middleware,0.2,express-error-handler
5,487,top,"Standalone denodeify, for all of your callback -> promise needs.  Just drop in an ES6 complaint promise library & stir",0.2,denodeify
5,488,top,"strong-globalize is built on Unicode CLDR and jquery/globalize and implements automatic extraction of strings from JS source code and HTML templates, lint the string resource, machine-translate them in seconds.  In runtime, it loads locale and string resource into memory and provides a hook to persistent logging.",0.2,strong-globalize
5,489,top, A Webpack loader that enables string-based module loading with the Angular Router,0.2,angular-router-loader
5,490,top,Unpack a browser type and version from the useragent string,0.2,`ua-parser-js`
5,491,top,Check if the internet connection is up,0.2,is-online
5,492,top,hack into vue-loader,0.2,webpack-node-externals
5,493,top,Minifies blocks of JSON-like content into valid JSON by removing all whitespace and comments.,0.2,jsonminify
5,494,top,LoopBack passport integration to support third party logins and account linking,0.2,loopback-component-passport
5,495,top,Simple rollup plugin for minifying code using babel-preset-minify.,0.2,rollup-plugin-babel-minify
5,496,top,Strips comments from code,0.2,strip-comments
5,497,top,Build your commands on minimist!,0.2,minimist
5,498,top,Jade renderer for Hexo. Replaced by https://github.com/hexojs/hexo-renderer-pug,0.2,hexo-renderer-pug
5,499,top,Http assertions for should.js,0.2,chai-http
5,500,middle,Auto-generate JS class structures for Web IDL specifications,0.2,webidl2
5,501,middle,Utilities for CLI plugins,0.2,commander
5,502,middle,Common TypeScript lint rules/preferences for Ionic.,0.2,tslint-config-prettier
5,503,middle,Beautiful and accessible drag and drop for lists with React,0.2,react-beautiful-dnd
5,504,middle,Simple commandline interface to allow you to run cli or bash style commands as if you were in the terminal.,0.2,"""shelljs"""
5,505,middle,Beautify CSS files.,0.2,"""gulp-cssbeautify"""
5,506,middle,Utility that provides a single API for loading the content of a path/URL.,0.2,axios
5,507,middle,The up-to-date and reliable Google's libphonenumber package for node.js.,0.2,google-libphonenumber
5,508,middle,Write html files to hard disk even when using the webpack dev server or middleware,0.2,html-webpack-plugin
5,509,middle,Slice GeoJSON into vector tiles on the fly in the browser,0.2,geojson-vt
5,510,middle,Merge svgs from a folder,0.2,svg-sprite-generator
5,511,middle,Social media share buttons and share counts for React,0.2,react-share
5,512,middle,NodeJS Core Module,0.2,None
5,513,middle,[deprecated] can be replaced with i18next-http-backend,0.2,i18next-http-backend
5,514,middle,ᕙ༼ຈل͜ຈ༽ᕗ,0.2,express-raise-your-arms
5,515,middle,Use connect and express middleware in koa,0.2,koa-connect
5,516,middle,:dizzy: Create a modified babel preset based on an an existing preset.,0.2,@babel/preset-env
5,517,middle,Sort stream by path name using a natural sort,0.2,`natsort`
5,518,middle,"Advanced streaming http request proxy middleware for Express with support for custom routes, caching, and response transforms.",0.2,http-proxy-middleware
5,519,middle,Gulp plugin to run tasks in multiple gulpfiles,0.2,gulp-cli
5,520,middle,Bitcoin Wallet Import Format JS encoding/decoding module,0.2,bip38
5,521,middle,Simple module to infer the root directory of the currently running node application,0.2,app-root-path
5,522,middle,node.js library for Xcode simctl utility on macOS,0.2,node-simctl
5,523,middle,Base tests for every PostCSS CSS parser,0.2,postcss-parser-tests
5,524,middle,Protractor screenshot reporter for Jasmine2,0.2,protractor-jasmine2-screenshot-reporter
5,525,middle,Levenshtein edit distance,0.2,fast-levenshtein
5,526,middle,"Multiple, simultaneous, individually controllable spinners for concurrent tasks in Node.js CLI programs",0.2,ora
5,527,middle,Effortless animation between DOM changes (eg. list reordering) using the FLIP technique.,0.2,react-flip-toolkit
5,528,middle,A simple React component that is resizable with a handle. ,0.2,react-resizable
5,529,middle,"Yet another changelog generator from git commits, based on conventions and with an optional hook to enforce the rules",0.2,conventional-changelog
5,530,middle,"Read a protobuf schema from the disk, parse it and resolve all imports",0.2,protobufjs
5,531,middle,"Check permissions using Shiro-like strings, put in a trie.",0.2,`trie`
5,532,middle,🐱 concatenate files,0.2,concat-files
5,533,middle,Minify images seamlessly,0.2,imagemin
5,534,middle,Wrapper for using css-inline-images in Gulp,0.2,gulp-css-image-inline
5,535,middle,"A declarative, HTML-based language that makes building web apps fun",0.2,React
5,536,middle,"Parses expressions like 1-10,20-30. Returns an energetic array.",0.2,fast-numeric-range
5,537,middle,Convert streams (readable or writable) to promises,0.2,pumpify
5,538,middle,A Gulp module to push a given folder to a subtree,0.2,gulp-gh-pages
5,539,middle,A CLI for the node-lintspaces module.,0.2,commander
5,540,middle,"gl-matrix's mat4, split into smaller pieces",0.2,gl-mat4-partition
5,541,middle,:hamburger: An off-canvas sidebar component with a collection of effects and styles using CSS transitions and SVG path animations,0.2,react-burger-menu
5,542,middle,Store enhancer that syncs (a subset) of your Redux store state to localstorage.,0.2,redux-persist
5,543,middle,Simplest (:pray:) way to reload an electron app on file changes!,0.2,electron-reload
5,544,middle,Clone a git repository,0.2,nodegit
5,545,middle,autod egg plugin,0.2,egg-scripts
5,546,middle,"Simple, intuitive and flexible unit testing framework for javascript / Node.js. Integrates the great assertions libraries Must.js, Should.js, Assert of Node.js, Sinon.js and other friendly features.",0.2,Mocha
5,547,middle,"Inlines img, script and link tags into the same file",0.2,gulp-inline-source
5,548,middle,Sets up the default configuration for the aurelia framework and gets you up and running quick and easy.,0.2,aurelia-cli
5,549,middle,Visualize flow between nodes in a directed acyclic network.,0.2,dagre-d3
5,550,middle,Test-framework-agnostic helpers for testing Ember.js applications,0.2,ember-test-helpers
5,551,middle,"JHipster Domain Language, used by JHipster UML and JDL-Studio to generate entities",0.2,jhipster-core
5,552,middle,"Slug generator with less than 1 KB and no dependencies, RFC 3986 compliant",0.2,slugify
5,553,middle,Superseded by abstract-level. An abstract-leveldown implementation that wraps another store to encode keys and values.,0.2,level-encoding
5,554,middle,gulp.js wrapper for html5-lint,0.2,gulp-html5-lint
5,555,middle,A packing algorithm for 2D bin packing. Largely based on code and a blog post by Jake Gordon.,0.2,binpackingjs
5,556,middle,A simple way to mount React components ,0.2,react-router-dom
5,557,middle,A standalone point geometry primitive.,0.2,@turf/helpers
5,558,middle,WHATWG fetch ponyfill,0.2,node-fetch
5,559,middle,A linter for code styling. Ensures code is written in a beautiful way.,0.2,eslint
5,560,middle,Strip comments from CSS,0.2,strip-css-comments
5,561,middle,"A simple tool for grabbing the top contributors for a repo from github, with some convenient options.",0.2,"""octokit"""
5,562,middle,Resizable dockable react component,0.2,react-dockable
5,563,middle,"convert img to base64, or convert base64 to img",0.2,"""image-to-base64"""
5,564,middle,node security project npm utilities,0.2,npm library: npm-audit-helper
5,565,middle,Get the most recent git semver tag of your repository,0.2,git-semver-tags
5,566,middle,Apache Cordova Tooling Library,0.2,cordova-cli
5,567,middle,"UTF-8 to ASCII transliteration / slugify module for node.js, browser, Web Worker, React Native, Electron and CLI.",0.2,transliteration
5,568,middle,Automated memory leak detection and analysis,0.2,memwatch-next
5,569,middle,A tiny async loader / dependency manager for modern browsers (961 bytes),0.2,scriptjs
5,570,middle,:octopus: Decorate yargs content with chalk styles and figlet fonts,0.2,yargs-unparser
5,571,middle,reschedulable setInterval for node.js,0.2,node-schedule
5,572,middle,Animate One React Element,0.2,react-spring
5,573,middle,jsDoc plugin adapter for gulp,0.2,gulp-jsdoc3
5,574,middle,Gulp plugin for power-assert,0.2,gulp-power-assert
5,575,middle,Remove unused CSS. Also works with single-page apps.,0.2,PurgeCSS
5,576,middle,A NodeJS Discord library,0.2,discord.js
5,577,middle,Git/Subversion/Mercurial repository metadata parser,0.2,nodegit
